PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,target
0.3653894668214308,-2.5941239778413925,-0.755662233832474,2.3689688709336676,1.8674971411026593,-0.014145612316238206,0.07521638683934255,0.36632557210008976,-0.2141992018564706,0.13371404649630145,1.6854671671355785,1
-1.372251954310158,-0.629208597221287,0.7981677503813324,-0.05106120168032361,-0.5653390067245359,-1.3482505057965415,-0.9125341957484606,-0.7933606625568065,0.6463641672548205,-0.3424208722569532,2.2380794335497636,1
-1.5192206315833228,1.0756522509715551,-0.2641959276358155,-0.34913075099478585,0.24957986015798053,0.7346974775633853,1.1956848014883759,-0.7073749498679313,1.7746559041534422,-0.7134610333253205,0.7740755806918121,1
-0.9605274684342868,0.8025430960636626,0.051359897893262244,0.31988098746573657,-1.1872669997166987,0.5804325493667019,0.6169922720907297,-0.3443622878344296,-0.25854664751302614,0.22879873041572496,0.29085930741592847,1
0.2337926539208002,0.7630774590626894,-1.3795882187872874,-1.826369783304467,-1.1903772666287342,-0.25309276251358676,1.3753006807314891,1.189354338317616,1.0644807598152397,0.7308415944891097,-0.39265063457958876,1
-0.9643716773158834,-0.5510797191812216,-0.05935258651244618,0.7007421279650902,0.5296582418242277,1.493259695837973,-0.25803281739077705,-0.4948316471204949,0.30390840427491783,2.444263259348549,0.2114649440140482,1
-0.11705753769814864,0.09309454815858499,-1.6307952394273595,-1.2053570806093463,0.8253424102377325,-0.21030212295798423,0.4303378856900941,-0.4077504256056167,0.4732834767412875,-0.24154561687703013,0.4680556780320101,1
-1.412958596829665,1.9844884312394673,0.30388554933911505,0.027302160234393014,-1.72902630382304,-0.8530485136122085,0.2681443358130947,-0.25706482549153087,-0.43442356001594296,-0.6591454101613073,-1.0261899205511893,1
0.39663755295953645,0.788306072880769,-0.6732885160493709,3.1087275011011424,-0.8645323062452829,-0.5008673283020832,-0.042463299555791895,-1.0377428019829982,0.7166894015065507,-1.5160747449232066,-1.1467991708809464,1
-0.32686312595724,0.04011702696218735,0.12961530893137962,1.386247727906016,-0.72484106264547,1.1248145792697395,0.5097731303071777,-2.2234826370957967,0.48721703675486044,-0.1050311256077056,0.3643813637144049,1
-0.15468378298062868,0.9449097585027006,-0.24316044364949843,0.3574468173869811,-0.8347073637002931,0.45624621725498204,0.29717029200729744,-0.9623268030427964,0.4106031446562334,0.9382406971761824,0.1103043136768798,1
-0.9861141310649025,-0.006383028919372871,-1.2078090902036642,-0.82197919609355,-0.6612338171338503,0.639237016030443,1.3185114425954887,0.039063009389390384,0.18089262102546125,-0.2931893010170104,-0.35610389995706826,1
-0.9867344188995479,0.7564081966438826,-0.21792588686608444,0.2416450282926398,-1.2248217718908143,-0.13821865664981603,0.7978380833817418,-0.5050473617680502,-0.11491430402231557,0.5749691925183064,0.2684763413266249,1
0.7804667482666581,-0.9520822427208666,1.7192106827482956,-0.29445291952261643,0.38642056745014436,0.5028389027864781,1.1190556080994696,0.2554432060587324,-0.4884453008430043,-0.7103372855783968,0.218197725895765,1
0.2357035305959614,-0.4913243265266285,-2.6027465992203584,1.5646142916436563,0.4389685114720167,-0.270189601128522,1.8051326432825119,0.14795986124724064,0.6156263083730587,-1.5763263804266652,0.3163680962428599,1
-1.0147909998879199,-0.43284381189402793,-0.28234248384142363,-0.8352648409028417,-0.23673015758848198,1.0191269176316378,0.026812529982611747,-0.07080745135540316,0.8004461650614271,-1.0734341756510792,0.8351891887417755,1
-1.3175088999486406,0.25996588841462,-2.2070732460309843,-1.120018060719016,-1.1523413339982553,0.03401300996561683,1.4558913607093438,0.5622944905443251,-0.6846137452631905,-0.30302855061522627,-0.2953843716972048,1
1.1561035341590091,-2.276195278992617,-1.0051215458023282,-0.8334126548834355,0.9871561370811375,1.1891897411508168,-0.84801912324543,-1.1341547502486689,0.02771131859818279,-1.0404995564566983,0.33389349176112426,1
-0.5721157121236227,1.0719813355237606,-0.24388291960506772,0.5240708014476482,-1.0224851597121467,-0.3116416913459177,0.38686480238998144,-1.4321002113954313,1.1192279664667835,1.0494316436320106,0.6226244488197683,1
1.1851610864118989,0.35636680948007887,-1.8340358604131792,-0.11740554940119201,-0.3914635367279505,2.0965539347230426,0.8742133864561069,-0.9010229002401967,-0.6450238636230273,-0.8809276128726424,1.4394148035881285,1
0.029040156288318544,1.4601703815407878,0.010803581683805236,-0.01854838009705841,-0.6658782030930874,-0.31472164772465994,-1.3592033634740077,-0.8665558682050136,-0.22716751084674552,-0.32434483857940627,-1.1297000040133967,1
-0.8125821967221027,0.2222647740907134,0.8766520811429245,0.42391167734500085,-1.467412461826645,-0.5251743552138134,1.5381757412658996,-0.3907988456463094,0.852874374885522,0.5408941168338772,-0.06695934443900693,1
-1.8554496872059336,1.4372084049345148,-0.12257497181428145,0.7765551861090968,-0.9679612707974284,-0.1090871570308075,0.38690624838444576,-0.8493502767811715,0.6519355409431402,1.3198341651485155,-0.4496242078305049,1
1.7727934367182896,-1.2836980213372597,-0.3305527677475573,2.0426991196158473,-0.07045268704130885,-0.5490225400737684,0.2670523597043893,0.6104959429637602,0.7761991973503934,0.17209949306572087,-0.5367231187204573,1
0.0021703022965676075,0.5897115315036109,1.5898718957578133,0.6553243201812455,-1.8526140125712307,-0.9809372976114644,1.0453708535302562,-1.6430448469423584,1.2926430365818264,-1.4616783709716143,-0.19470299009423048,1
1.129858336686383,1.3246549339909592,-3.4327263246150856,-0.2476437949911628,-0.3380048719701467,0.968505246715533,0.481239246778681,-1.0001537670681826,-0.5352028125424362,0.7716577432291578,0.4793290221226599,1
0.6546625219988178,-0.3471771549667174,-0.845934652889817,2.874499822888809,-0.5143540894218556,0.46691543350045045,0.5785011835429646,-0.35177500812594625,0.537887462545486,-0.5434917119348596,0.19912607960512313,1
-0.6964161890060369,0.033022699008893014,1.5729568182380746,0.3460646158236812,-0.6052767133554281,1.9073290302305266,0.8181786977990289,0.06467955480825108,-0.5162045599644572,-0.2744958043400825,-0.3256870157286876,1
0.9511126595712422,0.5131184088841054,-3.2041386646743684,1.0112884551339152,0.4246856888729889,-0.17121724879404213,1.5343228501117772,1.1476709694091214,-0.2302398560313734,-0.9481613615939775,0.6316938964065019,1
-0.2563992440216767,-0.8275369256448065,0.3948253145618785,2.147311697197422,1.4576194410182193,-0.35857946544247554,-0.8431069556594449,0.7524608578651905,0.23969428472341267,-0.9415148002418021,0.5868256036598757,1
-2.3496375541787944,1.6789317675680386,-0.07901014225812049,-0.4279946218241986,-0.7305184841546909,1.630211823850129,0.6690911031997907,0.8644433325333577,0.6821196031991968,-0.27023530479081487,0.31766753732539943,1
0.27593770943963347,1.8759213758588793,0.7599244708410566,0.24020569677911768,-0.8045804451792958,1.503706655470554,-0.5858974477876628,-0.5151022533958712,-0.44711128623693314,-0.6410963951828337,-1.8514776020254375,1
-2.211148720735075,1.454083666499002,0.22705155839428842,0.819172652507998,-0.15719554710414285,-0.2517532750461811,1.1528441113235157,-0.7614004577970125,0.13048319032124575,0.49927386834612236,-0.17223846156222597,1
-0.43571319897317856,0.013091854044923143,0.15336010738829428,-0.2692048453227184,0.9957921464366601,-0.6947448009890844,-0.5159337374863777,0.08899288630651658,-1.4283296262674166,0.18295367143741822,1.0064589703325884,1
1.116952936411482,0.06174214052342378,1.6821686076800617,0.17840348162129827,0.08496978419920856,0.6283172389008691,2.091048007704802,-0.18474244635272685,-0.12110023980799231,-0.15683137796753932,0.5387218659087043,1
-0.35058113825953297,-0.9089923294418603,0.5985645851859882,-0.6249256204203217,1.4155461264101425,-0.10473706084743178,-0.14819319760594982,-0.7088331625955993,2.2755239929996507,-0.5582621979341695,0.3899065312435057,1
-0.890631172325566,0.012396979167773952,-2.7969420893568913,1.275454096386679,-0.7290765970008478,-0.3181037326478295,1.2192245042358651,1.3302119918558732,0.42539121053157664,-0.7509915260937953,-0.4317643668185213,1
0.41346917325179977,1.2582726755040383,0.08509188786181501,0.609822689055147,-0.36168808829688653,-0.636730200640176,0.6912688601734819,-2.2296269889600153,-0.0678985348312702,-1.422482542466636,-0.2819720916680693,1
0.41670464944572055,-0.39539171327602834,-2.309671846068038,-0.3557413688323728,-0.39104984507934987,0.9430566250983379,1.0090415214049209,-1.3241049399660265,0.1895725671894275,-0.23311840431796874,-0.35470582477385904,1
0.6367324313249934,-0.10025243301651443,-2.9182176715713886,-0.7355517347402526,0.3770499363984574,-0.2434683189841287,1.7441162575091154,-1.3147458290304124,-0.21172589784700208,-0.16660281793644363,-0.1447029949112954,1
0.36469710421665796,0.6754303389674575,-1.6424712639929828,-0.9547028962006828,0.2570999596216707,0.15101189087925088,1.700925942184575,-0.43780785135893063,0.04649340258579087,-0.46508447143440323,1.1851786371252824,1
-1.6789924755947288,0.7554238649788858,0.10267417128972584,0.28746286370335683,0.35124108865919723,-0.7400095529137253,0.22570716872429877,-0.501142850569984,-0.21026985148620247,0.48551374604308306,0.14791331051265855,1
0.10200660206568216,0.6988054958695011,2.4423189347708965,-0.7782923974866569,0.3035928212140154,0.014799424777141674,0.387908708287077,0.888827263887115,1.3268722234310757,0.3718643451035604,0.7326640394066783,1
-0.7340791216340287,0.7014001242717787,-1.1100974378227397,-1.2374414672344272,1.0726460075883841,0.3145102311529203,0.10486517870628113,0.25353586360193875,0.6061589073911322,0.24443752183925033,-0.322628270583393,1
-1.8502215818758736,0.8562758216025967,-0.7251648261335193,0.29328627297492127,-0.5788212453808416,-1.8710322723679564,1.9127868148519396,-0.7439101447044134,-0.52122166350875,0.5575117923295714,0.25010415373230777,1
-1.1120051398490767,0.8344500359387987,-0.7573442254793692,-0.30406871726304013,-1.4922703120160317,-0.6960950995580099,1.0682272200276963,0.3225160280193059,-0.9680358620164765,0.7512893687737471,0.044493083377585944,1
-1.8857384327223101,0.8320668168296409,-0.048549922630485694,0.9360748606098763,-0.1432681647865191,-0.5449037693579123,1.5006990225351924,-1.1983528908816312,-0.17164888238900355,0.29761445797160935,-0.1527895420747579,1
-1.2536310711401566,0.5817486032607337,-0.10624389857946719,0.5582038804974109,0.006672328797303326,-0.41456511683398467,1.60215656858016,-0.8318434834688402,-0.6347382040076655,0.403007529732815,-0.4308972970386267,1
-1.783634708700804,-1.7645234154415292,-1.0011083864895807,-0.16743861248751923,1.759925786619133,2.8472604207688557,2.8193594517637193,0.6521910288995395,0.17101109459139996,2.2342991775855086,0.5223017919389448,1
-1.2895721083053684,1.4161948397897413,-1.4212895707794364,-0.4244026388234784,0.6271035395115148,0.7732641822758638,0.9490128462716272,-0.3915558720462903,0.8881621218584059,0.4208742085263523,-0.9291271306883779,1
-0.8990858266150097,0.3481640425271155,-1.0036092926940952,-0.6859032457162061,0.33691591247991887,0.6150075334336778,1.6760223588883658,-0.29991134595189567,0.29468847414978255,-0.7016280343246202,-0.03238130275341883,1
